재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	      기타영업외비용	128,691,235,000	232,841,479,000	72,833,365,000	189,373,917,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	      기타영업외수익	59,603,401,000	115,170,307,000	35,528,690,000	110,095,384,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	618,771,596,000	1,149,742,219,000	662,555,072,000	1,235,132,999,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	2,600,739,425,000	5,133,462,052,000	2,528,956,375,000	4,958,682,346,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	7,899,517,470,000	15,436,263,331,000	7,491,424,655,000	14,924,961,354,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주기본주당순이익	4,949	6,987	5,616	7,693		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_DilutedEarningsLossPerSharePreferredStock	         우선주희석주당순이익	4,949	6,987	5,616	7,693		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	entity00148540_BasicEarningsLossPerShareNewPreferredStockOfEarningsPerShareAbstract	         신형우선주주당순이익	4,937	6,962	5,604	7,668		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	entity00148540_DilutedEarningsLossPerShareNewPreferredStockOfEarningsPerShareAbstract	         신형우선주희석주당순이익	4,937	6,962	5,604	7,668		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본주당순이익	4,937	6,962	5,604	7,668		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주 희석주당순이익	4,937	6,962	5,604	7,668		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	394,453,595,000	843,086,933,000	470,741,867,000	912,690,506,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	331,922,841,000	540,667,532,000	227,523,853,000	446,329,027,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	3,219,511,021,000	6,283,204,271,000	3,191,511,447,000	6,193,815,345,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	159,821,180,000	292,748,771,000	128,535,351,000	286,966,147,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익	363,269,578,000	495,821,151,000	304,817,948,000	452,179,902,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	197,714,594,000	262,335,263,000	116,896,425,000	195,003,547,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주	165,554,984,000	233,485,888,000	187,921,523,000	257,176,355,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	523,090,758,000	788,569,922,000	433,353,299,000	739,146,049,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	11,119,028,491,000	21,719,467,602,000	10,682,936,102,000	21,118,776,699,000		
손익계산서, 기능별 분류 - 연결	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      공동기업 및 관계기업투자주식에  대한 지분법손익	35,937,750,000	58,918,276,000	51,320,916,000	49,653,062,000		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	115,243,326,538	200,610,074,694	125,360,555,896	234,725,888,462		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	862,347,987	3,068,807,422	8,153,558,139	11,748,665,634		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	9,190,875,514	15,256,682,669	13,402,394,636	19,148,161,532		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	2,716,001,709,270	5,399,647,114,989	2,703,180,486,604	5,297,042,841,217		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         지배기업 소유주 기본주당이익	2,437	4,037	2,328	4,878		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         지배기업 소유주 희석주당이익	2,437	4,037	2,328	4,878		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	79,295,629,303	139,505,691,980	51,793,514,514	100,934,882,261		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	38,903,852,675	62,888,739,397	14,112,740,666	29,679,453,942		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	332,406,397,995	641,346,537,471	356,001,594,450	683,565,133,316		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	14,639,097,859	26,442,781,230	23,596,132,033	43,428,080,866		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익	58,185,410,405	99,162,693,653	61,306,671,861	116,741,259,790		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	5,638,968,045	10,761,616,183	8,922,843,669	15,092,899,138		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분	52,546,442,360	88,401,077,470	52,383,828,192	101,648,360,652		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	72,824,508,264	125,605,474,883	84,902,803,894	160,169,340,656		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	3,048,408,107,265	6,040,993,652,460	3,059,182,081,054	5,980,607,974,533		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	217,163,071,457	440,736,462,777	230,641,038,554	448,839,244,854		
손익계산서, 기능별 분류 - 연결	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손익	6,301,485,881	13,800,228,019	2,471,858,343	4,098,376,411		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	73,842,437,551	126,343,860,643	67,451,961,546	108,493,882,442		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타이익	8,814,330,863	13,248,318,824	9,769,177,899	23,144,713,558		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타손실	10,195,438,281	16,019,940,996	4,656,785,293	9,209,589,965		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	1,536,554,795	1,536,567,737	-2,451,568	11,631,771		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	51,540,983,834	103,540,639,643	47,537,380,905	91,934,824,065		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	212,023,070,048	404,902,593,073	183,398,393,638	359,457,198,347		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,475	2,605	1,537	2,588		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	1,475	2,605	1,537	2,588		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	7,917,731,667	14,299,259,619	2,459,001,670	4,215,952,640		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	15,241,199,345	28,114,996,763	13,886,901,332	25,899,617,565		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	125,383,421,385	229,884,500,286	114,989,342,451	200,428,706,507		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	21,324,548,470	33,027,535,785	19,890,409,732	36,112,011,473		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	59,996,804,136	105,897,007,567	64,099,392,514	108,012,291,258		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	469,015,348	244,205,766	0	0		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	59,527,788,788	105,652,801,801	64,099,392,514	108,012,291,258		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	81,321,352,606	138,924,543,352	83,989,802,246	144,124,302,731		
손익계산서, 기능별 분류 - 연결	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	337,406,491,433	634,787,093,359	298,387,736,089	559,885,904,854		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	      기타비용	130,819,558,577	150,487,115,946	21,557,550,206	52,594,643,908		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	      기타수익	56,032,747,254	87,749,450,659	25,541,773,761	49,972,326,794		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	72,031,012,101	177,383,633,701	142,802,691,384	315,149,570,241		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,021,333,082,557	2,081,335,568,388	1,124,249,363,154	2,151,886,682,341		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본 및 희석주당이익	-3,223	-4,251	13	1,023		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석주당이익	-3,236	-4,276	0	998		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	101,206,223,900	186,148,721,756	154,419,240,778	289,798,009,849		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	109,404,038,931	120,775,592,030	35,217,927,403	70,573,649,841		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	300,385,670,172	626,953,784,538	367,831,745,862	744,303,356,532		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	38,473,346,003	47,318,798,354	6,673,723,885	23,870,413,875		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익(손실)	-84,294,998,185	-103,761,336,130	9,259,053,739	41,361,527,900		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-11,139,162,867	-7,099,123,001	9,234,492,537	18,746,369,311		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	-73,155,835,318	-96,662,213,129	24,561,202	22,615,158,589		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-45,821,652,182	-56,442,537,776	15,932,777,624	65,231,941,775		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	1,321,718,752,729	2,708,289,352,926	1,492,081,109,016	2,896,190,038,873	5,615,368,000,000	
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비및관리비	228,354,658,071	449,570,150,837	225,029,054,478	429,153,786,291		
손익계산서, 기능별 분류 - 연결	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법투자손익	-51,263,667,991	-105,715,376,464	-11,652,823,940	-28,070,951,344		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	      기타비용	96,367,974,464	145,132,898,255	38,193,662,605	102,097,637,345		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	      기타수익	13,174,054,751	41,807,987,991	35,309,667,509	65,417,327,613		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	126,205,591,469	207,176,795,573	32,569,939,240	93,461,497,487		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	127,500,141,350	239,638,269,286	134,889,797,867	254,955,673,128		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,737,740,326,478	3,352,796,123,407	1,902,761,583,033	3,612,341,754,838		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본 및 희석주당이익(손실)	210	964	1,004	1,676		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석주당이익(손실)	198	939	992	1,651		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	58,423,566,836	118,601,273,626	17,686,918,838	32,223,256,437		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	34,412,440,469	67,261,721,915	47,023,264,386	97,954,077,722		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	253,705,732,819	446,815,064,859	167,459,737,107	348,417,170,615		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	16,396,237,178	28,675,630,352	15,318,143,624	33,452,148,015		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익	8,291,406,572	38,536,454,804	40,644,556,452	66,633,003,814		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	8,291,406,572	38,536,454,804	40,644,556,452	66,633,003,814		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	24,687,643,750	67,212,085,156	55,962,700,076	100,085,151,829		
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	1,991,446,059,297	3,799,611,188,266	2,070,221,320,140	3,960,758,925,453	3,960,759,000,000	
손익계산서, 기능별 분류 - 연결	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법투자주식평가이익(손실)	5,687,098,361	14,699,751,558	-3,059,589,616	-22,426,857,211		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	2,950,636,953	8,678,642,775	5,142,182,082	10,259,426,504		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	744,002,530	1,763,948,630	1,334,510,255	2,713,087,403		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	5,222,815,601	6,562,828,175	1,065,549,369	1,465,233,288		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	7,958,670,334	13,745,279,836	6,628,322,691	11,749,488,435		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	entity00110608_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethodOfIncomeStatementAbstract	      지분법이익	490,418,337	741,971,741	0	0		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	65,781,277,724	128,351,459,844	63,680,812,761	121,565,960,475		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	-2	264	283	572		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	2,053,847,159	4,204,041,235	2,810,224,020	6,048,077,096		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,971,975,991	4,766,025,597	2,662,451,370	5,640,557,425		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	10,909,307,287	22,423,922,611	11,770,504,773	22,008,914,939		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	3,720,758	1,106,393,467	588,256,843	1,817,378,051		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익(손실)	-123,349,707	4,077,325,866	4,675,113,475	9,282,382,897		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 반기순이익(손실)	-93,547,834	-146,414,708	153,281,074	122,481,799		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 반기순이익(손실)	-29,801,873	4,223,740,574	4,521,832,401	9,159,901,098		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-119,628,949	5,183,719,333	5,263,370,318	11,099,760,948		
손익계산서, 기능별 분류 - 연결	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	76,690,585,011	150,775,382,455	75,451,317,534	143,574,875,414		
손익계산서, 기능별 분류 - 연결	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	484,647,000,000	1,286,554,000,000	800,188,000,000	1,819,044,000,000		
