재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	14,963,314,388		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingExpense	         기타영업비용	26,792,673,080		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ForeignExchangeLoss	            외화거래손실	24,819,116,403		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_MiscellaneousOtherOperatingExpense	            그밖의 기타영업비용	1,973,556,677		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingIncome	         기타영업수익	41,755,987,468		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ForeignExchangeGain	            외화거래이익	28,539,520,065		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_MiscellaneousOtherOperatingIncome	            그밖의 기타영업이익	13,216,467,403		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	22,536,619,325		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	      비지배지분에 귀속되는 당기순이익(손실)	0		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	      지배기업의 소유주에게 귀속되는 당기순이익(손실)	22,536,619,325		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	31,265,211,893		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	35,178,117,207		
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	932,139,593,062		
