재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00858364_ShareOfTherComprehensiveImcomeOfAssociatesImpairmentLossOfDebtInstrumentsAtFairValueThroughOtherComprehensiveLossForTheYearNetOfTaxOfComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTaxAbstract	            기타포괄손익-공정가치 측정 채무증권대손상각비	-537,624,035		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	4,755,663,428		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations	            해외사업장순투자에 대한 위험회피	-5,290,029,900		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동	874,628,749		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability	            당기손익-공정가치 측정 금융부채의 자기신용위험변동	-158,683,363		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치 측정 지분증권 평가손익	-17,740,877,130		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-21,213,901,341		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherOperatingIncomeExpense	      기타영업손익	-181,529,659,468		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00858364_GainLossFromDerivativesOfOtherOperatingIncomeExpense	         파생상품관련순손익	-6,587,066,037		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00858364_GainLossOnForeignCurrencyTransactionOfOtherOperatingIncomeExpense	         외화거래순손익	18,247,959,113		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00858364_udf_IS_2023825111931306OfOtherOperatingIncomeExpense	         기타영업수익	597,224,766,450		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00858364_udf_IS_2023825111934587OfOtherOperatingIncomeExpense	         기타영업비용	790,415,318,994		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	721,277,899,456		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	16,173,949,768		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	705,103,949,688		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	954,995,854,374		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	847,321,542,700		
 포괄손익계산서, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	-1,132,333,106,642		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_AdjustedProfitLossNetOfRegulatoryReserveForCreditLoss	      대손준비금 반영후 조정이익(손실)	54,899,301,879		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정금융상품관련손익	7,079,984,487		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-4,891,884,450		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingExpense	         영업외비용	-10,364,685,981		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingIncome	         영업외수익	5,472,801,531		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherOperatingExpense	      기타영업비용	-433,839,980,608		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherOperatingIncome	      기타영업수익	500,591,515,790		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	-113,474,087,588		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	102,129,003,897		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 총포괄손익	11,749,876		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 총포괄손익	102,117,254,021		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	1,672		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	1,672		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	27,094,825,625		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	-9,997,058,101		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	37,091,883,726		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	-34,822,481,927		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	237,095,472,686		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	-233,841,393,461		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	470,936,866,147		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-2,122,605,315		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	-111,394,856		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-2,011,210,459		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	104,251,609,212		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	30,852,163		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	104,220,757,049		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	139,074,091,139		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	143,965,975,589		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	-80,581,754,803		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치측정 금융상품 관련 순이익(손실)	49,393,969,613		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정 금융상품관련 순이익(손실)	299,338,734,567		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_InsuranceRevenueExpense	      순보험이익(손실)	69,580,054,441		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OperatingExpenseInsurance	         보험비용	133,949,551,911		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeInsurance	         보험수익	203,529,606,352		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingProfitLoss	      영업외순이익(손실)	1,906,837,045		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00878915_DesignatedUponInitialRecognitionOrSubsequentlyOfStatementOfComprehensiveIncomeAbstract	      당기손익-공정가치지정 금융상품관련 순이익(손실)	-10,497,813,054		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	587,604,191,954		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	45,405,297,275		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배주주지분포괄이익(손실)	-8,312,346,028		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배주주지분포괄이익(손실)	53,717,643,303		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	1,393		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	1,393		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	150,073,731,733		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	78,262,172,396		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	228,335,904,129		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	63,439,144,003		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InsuranceFinanceIncomeExpenses	      보험및재보험 금융이익(손실)	-103,013,041,285		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss	         보험및재보험 금융비용	106,001,376,620		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss	         보험및재보험 금융수익	2,988,335,335		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	1,275,212,701,385		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	1,867,682,187,842		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00878915_InterestExpenseOnFinancialInstrumentsOfInterestExpense	            금융상품 관련 이자비용	1,733,771,036,507		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00878915_InterestRevenueForInsuranceAndReinsuranceContractsOfInterestExpense	            보험및재보험 관련 이자비용	133,911,151,335		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	3,142,894,889,227		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00878915_InterestRevenueForOfRevenueFromInterest	            보험및재보험 관련 이자수익	12,724,559,046		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestIncomeForFinancialAssetsMeasuredAtAmortisedCost	            상각후원가 측정 금융상품 관련 이자수익	2,793,404,857,587		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            당기손익-공정가치 측정 금융상품 관련 이자수익	169,938,056,589		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueForFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치 측정 금융상품 관련 이자수익	166,827,416,005		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_NetForeignExchangeGain	      외환거래순이익	56,543,475,118		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-198,688,298,487		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	            현금흐름위험회피평가손익	1,132,529,421		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업장 외화환산손익	11,034,691,761		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	            재보험계약 관련 금융손익	-2,341,458,529		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정채무상품관련손익	62,492,913,577		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations	            해외사업장순투자위험회피평가손익	-8,891,928,631		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	            보험계약 관련 금융손익	-259,797,536,504		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정지분상품관련손익	-1,844,948,123		
